net,length_um
RF.reg_arr\[19\]\[27\],16.58
RF.reg_arr\[10\]\[31\],16.57
RF.reg_arr\[21\]\[13\],16.56
RF.reg_arr\[23\]\[31\],16.56
RF.reg_arr\[3\]\[23\],16.56
_1386_,16.56
_1447_,16.56
_2417_,16.56
_2926_,16.54
_3703_,16.54
_1341_,16.53
RF.reg_arr\[16\]\[15\],16.52
RF.reg_arr\[21\]\[16\],16.52
RF.reg_arr\[23\]\[16\],16.52
RF.reg_arr\[23\]\[2\],16.52
_2452_,16.52
_2840_,16.52
net353,16.52
RF.reg_arr\[9\]\[16\],16.495
RF.reg_arr\[23\]\[7\],16.48
RF.reg_arr\[27\]\[18\],16.48
RF.reg_arr\[27\]\[4\],16.48
RF.reg_arr\[3\]\[19\],16.48
_1713_,16.48
_1459_,16.46
_2877_,16.46
_2916_,16.46
RF.reg_arr\[10\]\[8\],16.455
_2512_,16.44
_0978_,16.425
RF.reg_arr\[15\]\[8\],16.4
RF.reg_arr\[19\]\[18\],16.4
RF.reg_arr\[19\]\[25\],16.4
_2060_,16.4
_2936_,16.4
_2957_,16.4
RF.reg_arr\[6\]\[13\],16.39
RF.reg_arr\[16\]\[24\],16.38
RF.reg_arr\[25\]\[8\],16.38
net460,16.38
RF.reg_arr\[2\]\[9\],16.37
RF.reg_arr\[7\]\[26\],16.36
_2393_,16.36
RF.reg_arr\[6\]\[6\],16.35
_2892_,16.34
RF.reg_arr\[11\]\[3\],16.3
RF.reg_arr\[29\]\[23\],16.3
_2209_,16.3
_3054_,16.3
_3542_,16.3
RF.reg_arr\[25\]\[30\],16.28
RF.reg_arr\[27\]\[30\],16.28
RF.reg_arr\[28\]\[26\],16.28
RF.reg_arr\[7\]\[12\],16.28
_1950_,16.28
_2194_,16.28
RF.reg_arr\[28\]\[2\],16.26
RF.reg_arr\[22\]\[4\],16.25
RF.reg_arr\[5\]\[10\],16.24
_1968_,16.22
RF.reg_arr\[26\]\[5\],16.19
_2331_,16.18
RF.reg_arr\[13\]\[2\],16.14
RF.reg_arr\[28\]\[13\],16.14
RF.reg_arr\[4\]\[1\],16.14
_2064_,16.14
_2732_,16.14
RF.reg_arr\[22\]\[15\],16.135
RF.reg_arr\[7\]\[27\],16.12
RF.reg_arr\[19\]\[9\],16.1
RF.reg_arr\[1\]\[3\],16.1
_1237_,16.1
_1551_,16.1
_2556_,16.1
_1491_,16.08
RF.reg_arr\[12\]\[1\],16.04
_2517_,16.04
RF.reg_arr\[26\]\[23\],16.03
RF.reg_arr\[11\]\[6\],16.02
RF.reg_arr\[8\]\[19\],16.02
RF.reg_arr\[23\]\[11\],16
_1487_,16
_2541_,15.98
RF.reg_arr\[21\]\[4\],15.96
RF.reg_arr\[8\]\[23\],15.96
RF.reg_arr\[11\]\[0\],15.94
RF.reg_arr\[6\]\[5\],15.935
RF.reg_arr\[22\]\[12\],15.925
RF.reg_arr\[31\]\[13\],15.92
_1568_,15.92
RF.reg_arr\[11\]\[28\],15.9
RF.reg_arr\[12\]\[4\],15.9
RF.reg_arr\[26\]\[25\],15.89
_2226_,15.88
RF.reg_arr\[31\]\[23\],15.86
RF.reg_arr\[7\]\[2\],15.84
_1440_,15.84
_2411_,15.84
_3130_,15.84
net564,15.84
RF.reg_arr\[6\]\[2\],15.835
RF.reg_arr\[6\]\[25\],15.83
RF.reg_arr\[19\]\[4\],15.82
_3972_,15.82
RF.reg_arr\[6\]\[10\],15.81
RF.reg_arr\[4\]\[27\],15.8
_3328_,15.8
RF.reg_arr\[3\]\[17\],15.76
_1537_,15.76
RF.reg_arr\[11\]\[20\],15.74
RF.reg_arr\[26\]\[4\],15.73
RF.reg_arr\[4\]\[26\],15.72
_2551_,15.72
_2145_,15.7
_0875_,15.695
RF.reg_arr\[2\]\[8\],15.69
RF.reg_arr\[2\]\[16\],15.685
_1542_,15.68
_2768_,15.68
RF.reg_arr\[0\]\[9\],15.66
RF.reg_arr\[1\]\[31\],15.66
RF.reg_arr\[24\]\[17\],15.64
RF.reg_arr\[8\]\[13\],15.64
_1258_,15.64
_4125_,15.62
RF.reg_arr\[0\]\[3\],15.6
RF.reg_arr\[16\]\[1\],15.6
RF.reg_arr\[24\]\[2\],15.6
RF.reg_arr\[2\]\[10\],15.585
RF.reg_arr\[4\]\[4\],15.58
_2098_,15.575
_0739_,15.565
RF.reg_arr\[15\]\[9\],15.56
_1874_,15.56
_2123_,15.54
RF.reg_arr\[21\]\[18\],15.52
_1984_,15.52
_2953_,15.52
RF.reg_arr\[23\]\[22\],15.48
RF.reg_arr\[23\]\[6\],15.42
RF.reg_arr\[31\]\[28\],15.42
RF.reg_arr\[4\]\[7\],15.42
RF.reg_arr\[8\]\[22\],15.42
RF.reg_arr\[8\]\[26\],15.42
_2765_,15.42
_0383_,15.385
RF.reg_arr\[13\]\[13\],15.38
RF.reg_arr\[9\]\[26\],15.38
RF.reg_arr\[11\]\[30\],15.34
_1278_,15.34
_2143_,15.34
RF.reg_arr\[7\]\[9\],15.32
_2867_,15.3
_1565_,15.26
_1718_,15.25
_1429_,15.24
_1120_,15.22
_1999_,15.22
_2606_,15.22
RF.reg_arr\[18\]\[3\],15.205
RF.reg_arr\[9\]\[18\],15.2
_2579_,15.2
RF.reg_arr\[16\]\[28\],15.18
RF.reg_arr\[3\]\[20\],15.18
_3665_,15.18
_3157_,15.14
RF.reg_arr\[22\]\[29\],15.135
_1002_,15.125
_1231_,15.12
RF.reg_arr\[25\]\[6\],15.1
RF.reg_arr\[3\]\[14\],15.1
_2116_,15.1
RF.reg_arr\[26\]\[9\],15.09
_1509_,15.08
RF.reg_arr\[31\]\[3\],15.075
_1767_,15.06
RF.reg_arr\[31\]\[0\],15.05
_1546_,15.04
_2608_,15.04
RF.reg_arr\[27\]\[6\],15.02
RF.reg_arr\[5\]\[25\],15.02
_1317_,15.02
RF.reg_arr\[6\]\[16\],15.01
_2814_,14.98
RF.reg_arr\[10\]\[21\],14.97
RF.reg_arr\[1\]\[20\],14.96
RF.reg_arr\[23\]\[0\],14.96
RF.reg_arr\[5\]\[17\],14.96
RF.reg_arr\[7\]\[22\],14.95
_1331_,14.94
_3814_,14.94
RF.reg_arr\[19\]\[13\],14.92
_2593_,14.9
RF.reg_arr\[20\]\[29\],14.89
_0044_,14.885
RF.reg_arr\[21\]\[10\],14.84
RF.reg_arr\[3\]\[11\],14.84
_0647_,14.825
RF.reg_arr\[17\]\[13\],14.82
RF.reg_arr\[23\]\[14\],14.82
net501,14.82
_2070_,14.76
RF.reg_arr\[12\]\[16\],14.72
_2649_,14.7
RF.reg_arr\[31\]\[8\],14.68
_2995_,14.68
_1474_,14.66
_1798_,14.66
_2161_,14.66
RF.reg_arr\[31\]\[1\],14.64
RF.reg_arr\[9\]\[25\],14.64
_1523_,14.62
RF.reg_arr\[26\]\[8\],14.615
RF.reg_arr\[11\]\[22\],14.6
RF.reg_arr\[19\]\[28\],14.6
RF.reg_arr\[9\]\[23\],14.6
_1086_,14.6
_1693_,14.6
_1226_,14.58
net759,14.58
RF.reg_arr\[14\]\[24\],14.57
_2773_,14.56
_2942_,14.56
_3721_,14.56
_3690_,14.54
RF.reg_arr\[13\]\[25\],14.52
RF.reg_arr\[7\]\[21\],14.52
_2729_,14.52
RF.reg_arr\[18\]\[4\],14.515
RF.reg_arr\[0\]\[28\],14.5
_1779_,14.5
_2640_,14.5
RF.reg_arr\[10\]\[6\],14.495
RF.reg_arr\[22\]\[31\],14.495
net291,14.48
_2704_,14.46
net252,14.46
RF.reg_arr\[15\]\[13\],14.42
RF.reg_arr\[7\]\[13\],14.42
_1360_,14.42
_2897_,14.42
net306,14.42
RF.reg_arr\[13\]\[23\],14.4
_1809_,14.4
RF.reg_arr\[2\]\[14\],14.395
_1656_,14.38
_1873_,14.36
_0146_,14.345
RF.reg_arr\[14\]\[13\],14.31
RF.reg_arr\[17\]\[18\],14.3
_2674_,14.3
net441,14.3
net568,14.3
_1379_,14.28
RF.reg_arr\[5\]\[18\],14.26
_1290_,14.26
RF.reg_arr\[1\]\[24\],14.22
RF.reg_arr\[24\]\[13\],14.22
RF.reg_arr\[28\]\[8\],14.22
RF.reg_arr\[29\]\[9\],14.22
_2789_,14.22
RF.reg_arr\[23\]\[10\],14.21
_1266_,14.2
_2908_,14.2
RF.reg_arr\[10\]\[30\],14.19
RF.reg_arr\[3\]\[8\],14.19
RF.reg_arr\[17\]\[28\],14.18
RF.reg_arr\[23\]\[15\],14.18
_1151_,14.16
RF.reg_arr\[21\]\[17\],14.14
_3586_,14.12
RF.reg_arr\[11\]\[31\],14.1
_1384_,14.1
net921,14.1
RF.reg_arr\[31\]\[20\],14.09
_1285_,14.08
RF.reg_arr\[14\]\[27\],14.075
RF.reg_arr\[14\]\[9\],14.06
RF.reg_arr\[8\]\[20\],14.06
RF.reg_arr\[30\]\[17\],14.05
_0948_,14.045
RF.reg_arr\[0\]\[27\],14.04
RF.reg_arr\[13\]\[17\],14.04
RF.reg_arr\[17\]\[24\],14.04
_1954_,14.04
RF.reg_arr\[4\]\[14\],14.01
_1553_,14.005
RF.reg_arr\[14\]\[8\],13.995
_2475_,13.96
_3141_,13.96
RF.reg_arr\[22\]\[21\],13.935
_1330_,13.92
RF.reg_arr\[0\]\[29\],13.9
_1461_,13.88
_1664_,13.88
_2392_,13.88
_3505_,13.88
net504,13.86
RF.reg_arr\[16\]\[13\],13.84
_1215_,13.84
_1776_,13.84
_2278_,13.82
_2893_,13.82
_0150_,13.805
RF.reg_arr\[21\]\[28\],13.8
RF.reg_arr\[23\]\[8\],13.8
_2899_,13.8
_1198_,13.78
RF.reg_arr\[0\]\[19\],13.76
RF.reg_arr\[31\]\[6\],13.76
_2221_,13.76
_2236_,13.72
RF.reg_arr\[6\]\[24\],13.695
_2257_,13.68
_2630_,13.68
_4069_,13.66
RF.reg_arr\[2\]\[26\],13.645
RF.reg_arr\[22\]\[20\],13.63
_2689_,13.63
RF.reg_arr\[7\]\[14\],13.62
RF.reg_arr\[10\]\[7\],13.61
RF.reg_arr\[3\]\[16\],13.6
RF.reg_arr\[8\]\[29\],13.6
_1171_,13.6
_0679_,13.585
RF.reg_arr\[0\]\[23\],13.58
RF.reg_arr\[31\]\[25\],13.58
RF.reg_arr\[7\]\[3\],13.58
_2425_,13.58
RF.reg_arr\[2\]\[4\],13.55
RF.reg_arr\[29\]\[4\],13.54
_1460_,13.54
_1815_,13.54
_4202_,13.54
net378,13.54
_1557_,13.5
RF.reg_arr\[14\]\[20\],13.49
RF.reg_arr\[7\]\[6\],13.48
RF.reg_arr\[15\]\[22\],13.46
_2389_,13.46
_4023_,13.44
_1820_,13.435
RF.reg_arr\[18\]\[26\],13.43
_2078_,13.4
_4139_,13.4
_0998_,13.395
RF.reg_arr\[20\]\[17\],13.38
RF.reg_arr\[27\]\[10\],13.38
_1072_,13.38
_1257_,13.38
_1356_,13.38
_1752_,13.38
_1976_,13.38
_2222_,13.38
RF.reg_arr\[24\]\[18\],13.34
_3523_,13.34
net430,13.34
RF.reg_arr\[21\]\[11\],13.31
_1066_,13.3
RF.reg_arr\[15\]\[30\],13.26
RF.reg_arr\[3\]\[15\],13.26
RF.reg_arr\[11\]\[14\],13.22
RF.reg_arr\[3\]\[12\],13.22
_1412_,13.22
net166,13.22
_2705_,13.2
_2797_,13.18
RF.reg_arr\[10\]\[24\],13.17
RF.reg_arr\[11\]\[21\],13.14
RF.reg_arr\[18\]\[31\],13.135
RF.reg_arr\[18\]\[15\],13.13
RF.reg_arr\[13\]\[20\],13.12
RF.reg_arr\[27\]\[15\],13.12
_2032_,13.12
_3518_,13.12
RF.reg_arr\[21\]\[2\],13.1
_2426_,13.1
_0431_,13.085
RF.reg_arr\[2\]\[7\],13.08
_1085_,13.08
_2499_,13.08
RF.reg_arr\[27\]\[13\],13.06
RF.reg_arr\[30\]\[21\],13.05
_1142_,13.04
_1953_,13.04
_2804_,13.04
RF.reg_arr\[24\]\[16\],13.02
_2638_,13.01
_1923_,12.98
_1990_,12.98
_2204_,12.98
RF.reg_arr\[13\]\[9\],12.965
RF.reg_arr\[24\]\[4\],12.96
_1638_,12.96
_2958_,12.96
_3621_,12.96
RF.reg_arr\[30\]\[8\],12.95
_0318_,12.945
_3320_,12.94
_3943_,12.94
net497,12.94
RF.reg_arr\[13\]\[30\],12.92
RF.reg_arr\[15\]\[0\],12.92
RF.reg_arr\[1\]\[13\],12.92
RF.reg_arr\[3\]\[10\],12.92
_0011_,12.905
RF.reg_arr\[0\]\[15\],12.9
_1862_,12.9
RF.reg_arr\[15\]\[6\],12.88
RF.reg_arr\[1\]\[28\],12.88
RF.reg_arr\[31\]\[2\],12.88
_2819_,12.88
net391,12.88
_0976_,12.865
_1659_,12.86
RF.reg_arr\[30\]\[11\],12.845
_2020_,12.84
_1608_,12.82
_2112_,12.82
RF.reg_arr\[6\]\[29\],12.81
RF.reg_arr\[15\]\[12\],12.8
RF.reg_arr\[28\]\[16\],12.8
RF.reg_arr\[27\]\[1\],12.78
_2695_,12.78
RF.reg_arr\[18\]\[9\],12.76
_1079_,12.76
_2163_,12.76
_1101_,12.74
_2206_,12.74
_4127_,12.74
RF.reg_arr\[12\]\[18\],12.7
_2508_,12.7
net222,12.7
RF.reg_arr\[22\]\[0\],12.69
RF.reg_arr\[15\]\[3\],12.68
RF.reg_arr\[31\]\[17\],12.68
RF.reg_arr\[3\]\[9\],12.68
_0963_,12.665
RF.reg_arr\[29\]\[28\],12.66
RF.reg_arr\[7\]\[16\],12.66
_1505_,12.66
_3135_,12.66
RF.reg_arr\[5\]\[30\],12.64
_1529_,12.64
_2171_,12.64
_3834_,12.64
_1901_,12.62
_1959_,12.62
net948,12.62
_0991_,12.585
RF.reg_arr\[19\]\[5\],12.58
_3597_,12.58
_0725_,12.545
_2544_,12.54
RF.reg_arr\[2\]\[27\],12.53
_2100_,12.5
_3148_,12.5
_3174_,12.5
_3677_,12.5
net1039,12.5
RF.reg_arr\[18\]\[28\],12.48
_1389_,12.48
_1479_,12.48
RF.reg_arr\[17\]\[27\],12.46
RF.reg_arr\[29\]\[19\],12.46
_2396_,12.46
_0723_,12.445
RF.reg_arr\[9\]\[31\],12.42
RF.reg_arr\[22\]\[24\],12.415
_1952_,12.4
_2834_,12.38
RF.reg_arr\[27\]\[21\],12.34
_1038_,12.34
_1928_,12.34
_1723_,12.32
_2136_,12.3
net474,12.3
net480,12.3
RF.reg_arr\[27\]\[0\],12.28
_1552_,12.28
_2057_,12.28
_2611_,12.28
_3127_,12.28
RF.reg_arr\[6\]\[3\],12.25
_2205_,12.24
_3022_,12.24
_0676_,12.225
RF.reg_arr\[15\]\[31\],12.2
RF.reg_arr\[29\]\[16\],12.2
RF.reg_arr\[31\]\[15\],12.2
_1136_,12.18
_1145_,12.18
_3349_,12.18
_4230_,12.18
RF.reg_arr\[13\]\[0\],12.16
_2017_,12.16
_2500_,12.16
_3104_,12.16
_4108_,12.16
RF.reg_arr\[18\]\[17\],12.155
_0935_,12.145
_3988_,12.12
RF.reg_arr\[14\]\[1\],12.115
RF.reg_arr\[26\]\[22\],12.115
RF.reg_arr\[30\]\[10\],12.115
RF.reg_arr\[30\]\[27\],12.115
_1402_,12.08
_3413_,12.08
_4024_,12.08
_4226_,12.08
_0168_,12.065
net122,12.06
net131,12.06
_2326_,12.04
_1979_,12
_2913_,12
_0250_,11.985
_0689_,11.965
RF.reg_arr\[11\]\[26\],11.96
RF.reg_arr\[22\]\[23\],11.96
RF.reg_arr\[29\]\[29\],11.96
_1725_,11.96
_2345_,11.96
_3539_,11.96
net668,11.94
RF.reg_arr\[7\]\[23\],11.92
net425,11.9
RF.reg_arr\[30\]\[28\],11.88
_1216_,11.88
_2018_,11.88
_2272_,11.88
RF.reg_arr\[25\]\[1\],11.86
_1124_,11.86
net351,11.86
RF.reg_arr\[19\]\[15\],11.84
_1298_,11.84
_1786_,11.84
_1434_,11.82
_3767_,11.82
net108,11.82
_2609_,11.8
RF.reg_arr\[14\]\[26\],11.79
_2007_,11.78
RF.reg_arr\[1\]\[26\],11.76
RF.reg_arr\[7\]\[24\],11.76
_1488_,11.74
_1184_,11.72
_2820_,11.72
_1694_,11.7
_1816_,11.7
_2159_,11.7
_3291_,11.7
_3465_,11.7
RF.reg_arr\[14\]\[23\],11.69
_2039_,11.68
_2862_,11.68
RF.reg_arr\[6\]\[26\],11.67
RF.reg_arr\[28\]\[4\],11.66
_1329_,11.66
RF.reg_arr\[2\]\[21\],11.645
RF.reg_arr\[19\]\[7\],11.64
_2202_,11.62
net284,11.6
_2364_,11.58
_3126_,11.58
_3807_,11.58
net709,11.58
_1294_,11.56
net954,11.56
RF.reg_arr\[12\]\[9\],11.54
_0570_,11.535
net823,11.52
RF.reg_arr\[23\]\[4\],11.5
RF.reg_arr\[9\]\[19\],11.5
_1630_,11.5
_2933_,11.5
_0132_,11.485
_1602_,11.48
_1880_,11.48
_3224_,11.48
_1172_,11.46
_1435_,11.46
_3753_,11.46
_1200_,11.455
_0846_,11.445
RF.reg_arr\[15\]\[28\],11.42
RF.reg_arr\[17\]\[16\],11.42
RF.reg_arr\[29\]\[11\],11.42
_1425_,11.42
_1893_,11.42
net203,11.42
_1503_,11.4
RF.reg_arr\[14\]\[30\],11.395
_0196_,11.385
RF.reg_arr\[5\]\[2\],11.38
_2358_,11.38
_1071_,11.36
_1439_,11.36
_1454_,11.36
_2306_,11.36
_2413_,11.34
_0786_,11.325
_2307_,11.32
_2408_,11.32
_3472_,11.32
RF.reg_arr\[30\]\[2\],11.315
RF.reg_arr\[6\]\[30\],11.315
_0653_,11.305
_2348_,11.3
RF.reg_arr\[1\]\[18\],11.28
RF.reg_arr\[29\]\[6\],11.28
RF.reg_arr\[9\]\[28\],11.28
_2822_,11.28
_2371_,11.26
_2459_,11.26
_4183_,11.26
_0310_,11.245
_0551_,11.245
_2858_,11.24
_3043_,11.24
_3810_,11.24
RF.reg_arr\[30\]\[26\],11.23
RF.reg_arr\[26\]\[20\],11.215
RF.reg_arr\[14\]\[21\],11.21
RF.reg_arr\[17\]\[14\],11.2
RF.reg_arr\[19\]\[8\],11.2
_3636_,11.2
_3715_,11.2
_3738_,11.2
_4068_,11.2
_2217_,11.16
net411,11.16
net675,11.16
_1102_,11.12
_2328_,11.12
_2623_,11.12
_3172_,11.12
_3419_,11.12
_3512_,11.12
net560,11.12
net859,11.12
_3406_,11.1
RF.reg_arr\[14\]\[5\],11.09
_1003_,11.085
_1515_,11.08
_2365_,11.06
_2818_,11.04
_3190_,11.04
_1181_,11.02
_1908_,11.02
_1433_,11
_0137_,10.985
RF.reg_arr\[19\]\[22\],10.96
_1814_,10.96
net141,10.96
_0013_,10.955
RF.reg_arr\[10\]\[25\],10.95
RF.reg_arr\[25\]\[2\],10.94
_2876_,10.94
net288,10.94
_1373_,10.92
_1785_,10.92
_2291_,10.92
_2828_,10.92
_2295_,10.9
_2481_,10.9
_2482_,10.9
_1494_,10.88
_3099_,10.88
RF.reg_arr\[5\]\[7\],10.86
_1208_,10.86
_1601_,10.86
_1810_,10.86
RF.reg_arr\[18\]\[21\],10.85
RF.reg_arr\[8\]\[2\],10.85
RF.reg_arr\[11\]\[17\],10.84
_2864_,10.84
RF.reg_arr\[24\]\[19\],10.82
RF.reg_arr\[3\]\[24\],10.82
_1914_,10.82
_3038_,10.82
_4082_,10.8
RF.reg_arr\[27\]\[3\],10.78
_1787_,10.78
_3880_,10.78
_3895_,10.78
_4192_,10.78
net518,10.78
_0275_,10.765
_0609_,10.765
_0113_,10.74
_1199_,10.74
_2376_,10.74
_3256_,10.74
_3811_,10.74
RF.reg_arr\[1\]\[25\],10.72
RF.reg_arr\[3\]\[1\],10.7
net130,10.68
net325,10.68
_2924_,10.67
_1894_,10.64
_2648_,10.64
net212,10.64
RF.reg_arr\[22\]\[22\],10.615
_0139_,10.605
_2240_,10.58
net854,10.58
net1052,10.58
_0842_,10.565
net536,10.56
_1109_,10.54
clknet_leaf_59_CLK,10.54
_1837_,10.52
RF.reg_arr\[9\]\[12\],10.5
_2537_,10.5
_0804_,10.485
_2806_,10.48
net1097,10.48
RF.reg_arr\[29\]\[13\],10.46
_1558_,10.46
_1107_,10.44
_1339_,10.44
_1464_,10.44
_3179_,10.44
_0941_,10.425
_2542_,10.42
net563,10.42
_1562_,10.4
_2912_,10.4
_3140_,10.4
_3247_,10.4
_4053_,10.4
RF.reg_arr\[19\]\[21\],10.38
RF.reg_arr\[23\]\[18\],10.38
RF.reg_arr\[9\]\[22\],10.38
_2158_,10.38
RF.reg_arr\[19\]\[17\],10.36
RF.reg_arr\[5\]\[13\],10.36
_3049_,10.36
_3534_,10.36
_3977_,10.36
_1497_,10.34
_3728_,10.34
net188,10.34
_1269_,10.32
_1701_,10.32
_2332_,10.32
_2431_,10.32
_2498_,10.32
_3332_,10.32
net972,10.32
_1936_,10.28
_1961_,10.28
_2461_,10.28
_3657_,10.28
RF.reg_arr\[3\]\[27\],10.24
_1535_,10.24
_1741_,10.24
_2075_,10.24
_2165_,10.24
_2409_,10.24
RF.reg_arr\[25\]\[31\],10.21
_1336_,10.2
_2351_,10.2
_2460_,10.2
_2883_,10.2
_1569_,10.18
_1727_,10.18
_1811_,10.18
net490,10.18
RF.reg_arr\[27\]\[2\],10.17
RF.reg_arr\[13\]\[10\],10.16
RF.reg_arr\[29\]\[10\],10.16
net303,10.14
RF.reg_arr\[17\]\[8\],10.12
_1166_,10.12
_1397_,10.12
_2515_,10.12
_0152_,10.105
_4115_,10.1
net300,10.1
net684,10.1
net1021,10.1
_1300_,10.08
_0170_,10.065
_0838_,10.065
RF.reg_arr\[13\]\[11\],10.04
RF.reg_arr\[5\]\[4\],10.04
RF.reg_arr\[7\]\[20\],10.04
_2374_,10.04
_2699_,10.04
_2249_,10.02
_0576_,10.015
_1152_,9.98
_3304_,9.98
_3768_,9.98
net661,9.98
_0754_,9.955
_1418_,9.94
_1777_,9.94
_2839_,9.94
_3730_,9.94
net895,9.94
net1012,9.94
RF.reg_arr\[24\]\[27\],9.92
RF.reg_arr\[9\]\[13\],9.92
_2516_,9.92
RF.reg_arr\[11\]\[8\],9.9
RF.reg_arr\[16\]\[8\],9.9
RF.reg_arr\[27\]\[9\],9.9
_1538_,9.9
net539,9.9
_1477_,9.88
_3602_,9.88
_1547_,9.86
_3066_,9.86
_3108_,9.86
_3571_,9.86
_0292_,9.84
net210,9.84
_0237_,9.825
_0840_,9.825
_1712_,9.82
_1774_,9.82
_2788_,9.82
_3275_,9.82
_3568_,9.82
_3939_,9.82
_2176_,9.8
_2571_,9.8
_3220_,9.8
_3733_,9.8
RF.reg_arr\[29\]\[18\],9.78
_0644_,9.78
_1730_,9.78
_4221_,9.78
net688,9.78
_1492_,9.76
_3396_,9.74
_1986_,9.72
_2372_,9.72
net552,9.72
_0378_,9.705
_1018_,9.705
RF.reg_arr\[0\]\[7\],9.7
RF.reg_arr\[13\]\[18\],9.7
RF.reg_arr\[8\]\[1\],9.7
_1224_,9.7
_2559_,9.7
_2963_,9.7
RF.reg_arr\[30\]\[24\],9.695
_0280_,9.685
_0965_,9.685
_0970_,9.685
net674,9.68
_1144_,9.66
net925,9.66
_0950_,9.645
_1765_,9.64
_2656_,9.64
net143,9.64
net400,9.62
_1560_,9.6
_1731_,9.59
RF.reg_arr\[25\]\[17\],9.58
RF.reg_arr\[4\]\[11\],9.58
_2538_,9.58
_3998_,9.58
net619,9.58
_0790_,9.565
net239,9.56
_0711_,9.545
_1259_,9.52
_2261_,9.52
_4130_,9.52
net408,9.52
_1783_,9.48
_1890_,9.48
_1932_,9.48
_2170_,9.48
_2383_,9.48
_2506_,9.48
_3535_,9.48
_3553_,9.48
_3713_,9.48
_4203_,9.48
net829,9.48
RF.reg_arr\[15\]\[1\],9.46
_0088_,9.445
_0224_,9.445
_0244_,9.445
_0591_,9.445
_1501_,9.44
_1994_,9.44
_2016_,9.44
_3659_,9.44
net632,9.44
net737,9.44
net755,9.44
net893,9.44
_3345_,9.42
_3456_,9.42
net488,9.42
_0671_,9.415
_2803_,9.415
_0263_,9.405
_0681_,9.405
_0728_,9.405
_2037_,9.4
_2286_,9.4
_2964_,9.4
_3500_,9.4
_3585_,9.4
_3694_,9.4
_3732_,9.4
_4062_,9.4
net469,9.4
_0038_,9.36
_1160_,9.36
_1306_,9.36
_1751_,9.36
_1866_,9.36
_1912_,9.36
_2167_,9.36
_2770_,9.36
_3545_,9.36
_3606_,9.36
_3644_,9.36
net1054,9.36
RF.reg_arr\[30\]\[6\],9.355
RF.reg_arr\[3\]\[25\],9.34
RF.reg_arr\[7\]\[15\],9.34
_2716_,9.34
_0746_,9.325
_1251_,9.32
_1796_,9.32
_1836_,9.32
_2089_,9.32
_2652_,9.32
_2851_,9.32
net137,9.32
net311,9.32
net929,9.32
_2299_,9.3
net257,9.3
_4114_,9.28
net125,9.28
net211,9.28
net1068,9.28
_1352_,9.26
net804,9.26
_2310_,9.24
_2653_,9.24
_2901_,9.24
_0009_,9.225
_0194_,9.225
_1244_,9.22
_1572_,9.22
_2177_,9.22
_2213_,9.22
net339,9.22
net879,9.22
_1745_,9.2
_1909_,9.2
_2238_,9.2
net725,9.2
net699,9.18
_2794_,9.16
net971,9.16
_2259_,9.14
_4086_,9.12
_0380_,9.105
_3221_,9.1
_0901_,9.095
_1382_,9.08
_2861_,9.08
_2610_,9.06
_2763_,9.06
net527,9.06
_2046_,9.04
_2550_,9.04
_2835_,9.04
net690,9.04
RF.reg_arr\[21\]\[5\],9.02
_1074_,9.02
_1913_,9.02
_2012_,9.02
_2399_,9.02
_2449_,9.02
_3277_,9.02
_3668_,9.02
net161,9.02
_0883_,9.005
_1870_,9
_1380_,8.98
_2126_,8.98
_3959_,8.98
net97,8.98
RF.reg_arr\[13\]\[16\],8.96
_0560_,8.945
_0995_,8.945
_2352_,8.94
_0249_,8.925
_0659_,8.925
_1138_,8.92
_3470_,8.92
_0519_,8.905
_0697_,8.905
_1182_,8.9
_2518_,8.9
_4224_,8.9
net178,8.9
net741,8.9
net806,8.9
net808,8.9
_3181_,8.88
_1735_,8.87
_1760_,8.86
_1903_,8.86
_2263_,8.86
_2622_,8.86
_2817_,8.86
_3820_,8.86
_3962_,8.86
net316,8.86
net676,8.86
net976,8.86
net393,8.84
net1101,8.84
_1778_,8.83
RF.reg_arr\[20\]\[8\],8.82
_1554_,8.82
_1576_,8.82
_2355_,8.82
_0789_,8.8
_2829_,8.8
_2955_,8.8
_2097_,8.78
_0221_,8.765
_0740_,8.765
_0907_,8.765
_1222_,8.76
_1324_,8.76
net119,8.76
net246,8.76
_1376_,8.74
_1688_,8.74
_1937_,8.74
_2241_,8.74
_2589_,8.74
_3577_,8.74
_3883_,8.74
_3916_,8.74
_4231_,8.74
net580,8.74
net750,8.74
_0579_,8.725
net138,8.72
net225,8.72
net569,8.72
net837,8.7
_1969_,8.69
net1037,8.68
RF.reg_arr\[26\]\[3\],8.675
_0825_,8.665
net638,8.66
_2723_,8.62
_0000_,8.605
_3643_,8.6
_3798_,8.6
net90,8.6
_1210_,8.58
_2122_,8.58
_3525_,8.58
_0069_,8.565
_0812_,8.565
_0940_,8.565
RF.reg_arr\[12\]\[0\],8.56
_1963_,8.56
_3165_,8.56
_3283_,8.56
_3326_,8.56
_3866_,8.56
net397,8.56
_1332_,8.54
_0834_,8.525
_1670_,8.52
_1788_,8.52
_3203_,8.52
_3533_,8.52
_4003_,8.52
_4094_,8.52
net196,8.5
_1250_,8.48
_3271_,8.48
_3289_,8.48
net216,8.48
net494,8.48
_2543_,8.46
_2743_,8.46
_3265_,8.46
_1335_,8.44
_2493_,8.44
_2937_,8.44
_3183_,8.44
_3466_,8.44
_3773_,8.44
_3965_,8.44
_4212_,8.44
