net,length_um
RF.reg_arr\[4\]\[22\],16.44
_1237_,16.44
_2512_,16.44
_0978_,16.425
RF.reg_arr\[15\]\[8\],16.4
RF.reg_arr\[19\]\[18\],16.4
_2936_,16.4
_2957_,16.4
RF.reg_arr\[6\]\[13\],16.39
RF.reg_arr\[25\]\[8\],16.38
net473,16.38
RF.reg_arr\[22\]\[2\],16.36
RF.reg_arr\[7\]\[26\],16.36
RF.reg_arr\[8\]\[19\],16.36
RF.reg_arr\[6\]\[6\],16.35
RF.reg_arr\[1\]\[22\],16.34
RF.reg_arr\[1\]\[6\],16.32
RF.reg_arr\[29\]\[23\],16.3
_2209_,16.3
_3054_,16.3
RF.reg_arr\[25\]\[30\],16.28
RF.reg_arr\[27\]\[30\],16.28
RF.reg_arr\[28\]\[2\],16.26
_1970_,16.26
RF.reg_arr\[22\]\[4\],16.25
RF.reg_arr\[19\]\[27\],16.24
_2916_,16.24
_1968_,16.22
RF.reg_arr\[26\]\[5\],16.19
RF.reg_arr\[21\]\[27\],16.14
RF.reg_arr\[28\]\[13\],16.14
RF.reg_arr\[4\]\[1\],16.14
_2064_,16.14
_2732_,16.14
RF.reg_arr\[22\]\[15\],16.135
RF.reg_arr\[18\]\[9\],16.115
RF.reg_arr\[31\]\[8\],16.11
RF.reg_arr\[1\]\[3\],16.1
RF.reg_arr\[23\]\[30\],16.1
RF.reg_arr\[28\]\[18\],16.1
RF.reg_arr\[31\]\[28\],16.1
RF.reg_arr\[3\]\[17\],16.1
_1551_,16.1
_2556_,16.1
_3703_,16.1
_3725_,16.1
RF.reg_arr\[12\]\[9\],16.06
RF.reg_arr\[8\]\[23\],16.06
_2060_,16.06
RF.reg_arr\[12\]\[1\],16.04
RF.reg_arr\[2\]\[29\],16.04
_0875_,16.035
RF.reg_arr\[11\]\[6\],16.02
RF.reg_arr\[12\]\[20\],16.02
RF.reg_arr\[29\]\[22\],16
RF.reg_arr\[2\]\[6\],15.995
RF.reg_arr\[22\]\[1\],15.98
_2541_,15.98
RF.reg_arr\[21\]\[4\],15.96
_1693_,15.96
RF.reg_arr\[10\]\[0\],15.955
RF.reg_arr\[30\]\[16\],15.95
RF.reg_arr\[11\]\[0\],15.94
RF.reg_arr\[28\]\[26\],15.94
RF.reg_arr\[7\]\[12\],15.94
RF.reg_arr\[18\]\[6\],15.93
_2773_,15.93
RF.reg_arr\[31\]\[13\],15.92
RF.reg_arr\[4\]\[27\],15.92
_1568_,15.92
_4204_,15.92
RF.reg_arr\[2\]\[8\],15.915
RF.reg_arr\[11\]\[28\],15.9
RF.reg_arr\[12\]\[4\],15.9
RF.reg_arr\[5\]\[17\],15.88
_1386_,15.88
RF.reg_arr\[18\]\[4\],15.875
_1963_,15.86
_2899_,15.86
RF.reg_arr\[9\]\[26\],15.84
_1440_,15.84
_2411_,15.84
_3130_,15.84
net577,15.84
RF.reg_arr\[2\]\[21\],15.83
RF.reg_arr\[6\]\[25\],15.83
RF.reg_arr\[19\]\[4\],15.82
_3972_,15.82
RF.reg_arr\[6\]\[10\],15.81
RF.reg_arr\[27\]\[16\],15.8
RF.reg_arr\[15\]\[0\],15.78
_1537_,15.76
RF.reg_arr\[11\]\[20\],15.74
RF.reg_arr\[26\]\[4\],15.73
RF.reg_arr\[4\]\[26\],15.72
_2995_,15.72
RF.reg_arr\[16\]\[24\],15.7
_2145_,15.7
RF.reg_arr\[2\]\[16\],15.685
_1542_,15.68
RF.reg_arr\[1\]\[31\],15.66
_1487_,15.66
RF.reg_arr\[24\]\[17\],15.64
RF.reg_arr\[8\]\[13\],15.64
_1258_,15.64
RF.reg_arr\[31\]\[23\],15.62
RF.reg_arr\[0\]\[3\],15.6
RF.reg_arr\[16\]\[1\],15.6
RF.reg_arr\[24\]\[2\],15.6
RF.reg_arr\[5\]\[25\],15.6
_1950_,15.6
_2801_,15.58
_2098_,15.575
RF.reg_arr\[18\]\[25\],15.565
RF.reg_arr\[15\]\[9\],15.56
RF.reg_arr\[31\]\[12\],15.56
RF.reg_arr\[31\]\[1\],15.56
_2123_,15.54
_2226_,15.54
RF.reg_arr\[10\]\[21\],15.535
RF.reg_arr\[21\]\[18\],15.52
_1984_,15.52
_2953_,15.52
RF.reg_arr\[7\]\[22\],15.46
RF.reg_arr\[11\]\[7\],15.44
_2814_,15.44
RF.reg_arr\[30\]\[18\],15.435
RF.reg_arr\[8\]\[22\],15.42
RF.reg_arr\[8\]\[26\],15.42
_2278_,15.42
_2410_,15.4
_0383_,15.385
RF.reg_arr\[13\]\[13\],15.38
_1278_,15.34
_2143_,15.34
RF.reg_arr\[31\]\[3\],15.32
RF.reg_arr\[7\]\[6\],15.32
_2867_,15.3
RF.reg_arr\[11\]\[24\],15.28
RF.reg_arr\[22\]\[31\],15.28
_1086_,15.28
_1565_,15.26
_2828_,15.26
_1718_,15.25
_1429_,15.24
RF.reg_arr\[13\]\[2\],15.22
RF.reg_arr\[15\]\[7\],15.22
RF.reg_arr\[5\]\[10\],15.22
_1120_,15.22
_1999_,15.22
_2768_,15.22
RF.reg_arr\[13\]\[23\],15.2
RF.reg_arr\[9\]\[18\],15.2
_2579_,15.2
RF.reg_arr\[16\]\[28\],15.18
RF.reg_arr\[3\]\[11\],15.18
_3665_,15.18
RF.reg_arr\[18\]\[15\],15.17
RF.reg_arr\[6\]\[24\],15.17
_3157_,15.14
RF.reg_arr\[22\]\[29\],15.135
_2741_,15.125
_1231_,15.12
RF.reg_arr\[7\]\[21\],15.1
_2116_,15.1
_2546_,15.1
RF.reg_arr\[27\]\[6\],15.09
_1509_,15.08
RF.reg_arr\[23\]\[8\],15.06
RF.reg_arr\[31\]\[2\],15.06
_1656_,15.06
_1767_,15.06
_1546_,15.04
RF.reg_arr\[19\]\[8\],15.02
_2517_,15.02
RF.reg_arr\[23\]\[11\],14.98
RF.reg_arr\[25\]\[6\],14.98
RF.reg_arr\[7\]\[9\],14.98
RF.reg_arr\[1\]\[20\],14.96
RF.reg_arr\[23\]\[0\],14.96
_1331_,14.94
_2593_,14.9
RF.reg_arr\[6\]\[16\],14.89
_0044_,14.885
RF.reg_arr\[7\]\[11\],14.88
RF.reg_arr\[3\]\[0\],14.86
RF.reg_arr\[3\]\[20\],14.84
_0647_,14.825
RF.reg_arr\[13\]\[20\],14.82
RF.reg_arr\[31\]\[20\],14.82
net514,14.82
RF.reg_arr\[3\]\[1\],14.8
_2194_,14.8
net319,14.76
RF.reg_arr\[19\]\[9\],14.74
RF.reg_arr\[12\]\[16\],14.72
RF.reg_arr\[3\]\[23\],14.72
_1873_,14.7
_2630_,14.7
_2649_,14.7
_1474_,14.66
_1798_,14.66
_2161_,14.66
RF.reg_arr\[9\]\[25\],14.64
_1523_,14.62
RF.reg_arr\[26\]\[8\],14.615
RF.reg_arr\[11\]\[22\],14.6
RF.reg_arr\[19\]\[28\],14.6
RF.reg_arr\[23\]\[27\],14.6
RF.reg_arr\[2\]\[18\],14.6
_1862_,14.6
RF.reg_arr\[0\]\[29\],14.58
_1226_,14.58
RF.reg_arr\[14\]\[24\],14.57
_2942_,14.56
_3721_,14.56
RF.reg_arr\[26\]\[25\],14.53
RF.reg_arr\[13\]\[25\],14.52
RF.reg_arr\[27\]\[1\],14.52
_2729_,14.52
_1779_,14.5
_2640_,14.5
RF.reg_arr\[30\]\[27\],14.495
RF.reg_arr\[23\]\[14\],14.48
_1425_,14.48
_2704_,14.46
net265,14.46
net531,14.46
RF.reg_arr\[10\]\[24\],14.43
RF.reg_arr\[7\]\[13\],14.42
_1360_,14.42
_2070_,14.42
_2897_,14.42
_1809_,14.4
RF.reg_arr\[2\]\[26\],14.395
RF.reg_arr\[22\]\[0\],14.39
_2572_,14.38
_1553_,14.345
RF.reg_arr\[14\]\[8\],14.335
RF.reg_arr\[0\]\[9\],14.3
RF.reg_arr\[17\]\[18\],14.3
_2674_,14.3
net581,14.3
_1379_,14.28
RF.reg_arr\[11\]\[3\],14.26
RF.reg_arr\[5\]\[18\],14.26
_1290_,14.26
RF.reg_arr\[11\]\[30\],14.22
RF.reg_arr\[1\]\[24\],14.22
RF.reg_arr\[24\]\[13\],14.22
RF.reg_arr\[28\]\[8\],14.22
RF.reg_arr\[29\]\[9\],14.22
_2789_,14.22
RF.reg_arr\[23\]\[10\],14.21
_1266_,14.2
RF.reg_arr\[17\]\[28\],14.18
RF.reg_arr\[23\]\[15\],14.18
_1151_,14.16
RF.reg_arr\[21\]\[17\],14.14
_3586_,14.12
RF.reg_arr\[11\]\[31\],14.1
net934,14.1
RF.reg_arr\[15\]\[13\],14.08
_1285_,14.08
RF.reg_arr\[14\]\[27\],14.075
RF.reg_arr\[14\]\[9\],14.06
RF.reg_arr\[8\]\[20\],14.06
_1752_,14.06
RF.reg_arr\[2\]\[14\],14.055
RF.reg_arr\[30\]\[17\],14.05
RF.reg_arr\[6\]\[9\],14.05
_0948_,14.045
RF.reg_arr\[0\]\[27\],14.04
RF.reg_arr\[13\]\[17\],14.04
RF.reg_arr\[17\]\[24\],14.04
_1954_,14.04
_2671_,14.04
_1317_,14
_1959_,14
_2171_,14
RF.reg_arr\[11\]\[23\],13.98
_1066_,13.98
_2475_,13.96
_3141_,13.96
_0679_,13.925
_1330_,13.92
net179,13.9
net772,13.9
_1461_,13.88
_1664_,13.88
_2392_,13.88
_2551_,13.88
_3505_,13.88
net517,13.86
RF.reg_arr\[16\]\[13\],13.84
_1215_,13.84
RF.reg_arr\[17\]\[13\],13.8
_1198_,13.78
RF.reg_arr\[0\]\[19\],13.76
RF.reg_arr\[13\]\[9\],13.76
RF.reg_arr\[31\]\[6\],13.76
_2236_,13.72
RF.reg_arr\[21\]\[11\],13.7
_1816_,13.69
RF.reg_arr\[29\]\[11\],13.68
_2257_,13.68
RF.reg_arr\[0\]\[28\],13.66
_4069_,13.66
_1787_,13.64
RF.reg_arr\[22\]\[20\],13.63
RF.reg_arr\[3\]\[16\],13.6
RF.reg_arr\[8\]\[29\],13.6
_1171_,13.6
_2689_,13.59
RF.reg_arr\[31\]\[25\],13.58
RF.reg_arr\[7\]\[3\],13.58
_2425_,13.58
_2518_,13.565
RF.reg_arr\[2\]\[4\],13.55
RF.reg_arr\[29\]\[4\],13.54
_1460_,13.54
_1786_,13.54
_1815_,13.54
_4202_,13.54
net391,13.54
RF.reg_arr\[14\]\[12\],13.515
RF.reg_arr\[22\]\[21\],13.51
_1557_,13.5
RF.reg_arr\[14\]\[20\],13.49
RF.reg_arr\[26\]\[22\],13.475
RF.reg_arr\[15\]\[22\],13.46
_3807_,13.42
_0097_,13.4
_4139_,13.4
RF.reg_arr\[20\]\[17\],13.38
RF.reg_arr\[27\]\[10\],13.38
RF.reg_arr\[4\]\[14\],13.38
_1072_,13.38
_1257_,13.38
_1356_,13.38
_1976_,13.38
_2222_,13.38
RF.reg_arr\[24\]\[18\],13.34
_3523_,13.34
net443,13.34
RF.reg_arr\[19\]\[21\],13.32
RF.reg_arr\[3\]\[14\],13.3
_2611_,13.3
_0739_,13.285
net454,13.28
RF.reg_arr\[6\]\[29\],13.27
RF.reg_arr\[15\]\[30\],13.26
RF.reg_arr\[3\]\[15\],13.26
_0998_,13.225
RF.reg_arr\[11\]\[14\],13.22
RF.reg_arr\[21\]\[28\],13.22
RF.reg_arr\[3\]\[12\],13.22
_1412_,13.22
_2819_,13.22
_2705_,13.2
RF.reg_arr\[30\]\[11\],13.185
_2020_,13.18
_2797_,13.18
net576,13.18
RF.reg_arr\[10\]\[30\],13.15
RF.reg_arr\[11\]\[21\],13.14
RF.reg_arr\[15\]\[12\],13.14
RF.reg_arr\[29\]\[19\],13.14
RF.reg_arr\[27\]\[15\],13.12
RF.reg_arr\[3\]\[9\],13.12
RF.reg_arr\[7\]\[28\],13.12
RF.reg_arr\[9\]\[23\],13.12
_2032_,13.12
_3518_,13.12
RF.reg_arr\[2\]\[20\],13.115
RF.reg_arr\[21\]\[2\],13.1
_2426_,13.1
_2765_,13.1
_2221_,13.08
_2499_,13.08
_2799_,13.08
RF.reg_arr\[27\]\[13\],13.06
_2834_,13.06
RF.reg_arr\[30\]\[21\],13.05
_1142_,13.04
_1701_,13.04
_1820_,13.04
_2393_,13.04
_2804_,13.04
RF.reg_arr\[21\]\[10\],13.02
RF.reg_arr\[24\]\[16\],13.02
RF.reg_arr\[7\]\[16\],13
_1923_,12.98
_1990_,12.98
_2204_,12.98
RF.reg_arr\[24\]\[4\],12.96
_1638_,12.96
_2638_,12.96
_2958_,12.96
_3621_,12.96
RF.reg_arr\[30\]\[8\],12.95
_0551_,12.945
_3943_,12.94
net510,12.94
RF.reg_arr\[13\]\[30\],12.92
RF.reg_arr\[1\]\[13\],12.92
RF.reg_arr\[3\]\[10\],12.92
RF.reg_arr\[7\]\[27\],12.92
_2205_,12.92
_0011_,12.905
_0689_,12.885
RF.reg_arr\[19\]\[5\],12.88
RF.reg_arr\[1\]\[28\],12.88
net404,12.88
_0976_,12.865
_1659_,12.86
_2017_,12.84
_1608_,12.82
_2112_,12.82
_2695_,12.78
_1079_,12.76
_2548_,12.76
_2699_,12.76
RF.reg_arr\[30\]\[26\],12.74
_1101_,12.74
_2206_,12.74
RF.reg_arr\[12\]\[18\],12.7
_1227_,12.7
_2508_,12.7
net235,12.7
RF.reg_arr\[19\]\[22\],12.68
RF.reg_arr\[31\]\[17\],12.68
RF.reg_arr\[18\]\[31\],12.675
_0963_,12.665
RF.reg_arr\[29\]\[28\],12.66
_1505_,12.66
_3135_,12.66
RF.reg_arr\[1\]\[18\],12.64
RF.reg_arr\[5\]\[30\],12.64
_3834_,12.64
_2858_,12.62
net961,12.62
_0991_,12.585
_3597_,12.58
RF.reg_arr\[18\]\[26\],12.575
_0725_,12.545
_2544_,12.54
RF.reg_arr\[2\]\[27\],12.53
_1136_,12.52
_2100_,12.5
_2908_,12.5
_3148_,12.5
_3174_,12.5
_3677_,12.5
net1052,12.5
RF.reg_arr\[18\]\[28\],12.48
RF.reg_arr\[17\]\[27\],12.46
_2396_,12.46
net1127,12.46
_0723_,12.445
RF.reg_arr\[9\]\[31\],12.42
RF.reg_arr\[22\]\[24\],12.415
_1952_,12.4
_1435_,12.39
_1071_,12.38
RF.reg_arr\[14\]\[23\],12.37
_1953_,12.36
RF.reg_arr\[15\]\[6\],12.34
RF.reg_arr\[27\]\[21\],12.34
RF.reg_arr\[28\]\[16\],12.34
RF.reg_arr\[26\]\[9\],12.33
_1529_,12.3
_2230_,12.3
net487,12.3
net493,12.3
RF.reg_arr\[27\]\[0\],12.28
_1552_,12.28
_1901_,12.28
_2057_,12.28
_0318_,12.265
RF.reg_arr\[6\]\[3\],12.25
_3022_,12.24
RF.reg_arr\[0\]\[15\],12.22
RF.reg_arr\[15\]\[1\],12.22
_2893_,12.22
RF.reg_arr\[15\]\[31\],12.2
RF.reg_arr\[29\]\[16\],12.2
RF.reg_arr\[31\]\[15\],12.2
_1145_,12.18
_4230_,12.18
RF.reg_arr\[13\]\[0\],12.16
_2763_,12.16
_3104_,12.16
_3690_,12.16
_4108_,12.16
RF.reg_arr\[18\]\[17\],12.155
_3988_,12.12
RF.reg_arr\[14\]\[1\],12.115
RF.reg_arr\[30\]\[10\],12.115
_3190_,12.08
_3413_,12.08
_3506_,12.08
_4024_,12.08
_4226_,12.08
_0168_,12.065
_0113_,12.06
net135,12.06
net144,12.06
_2326_,12.04
_2913_,12
_0250_,11.985
RF.reg_arr\[11\]\[26\],11.96
RF.reg_arr\[22\]\[23\],11.96
RF.reg_arr\[29\]\[29\],11.96
_1725_,11.96
_2345_,11.96
_3539_,11.96
net681,11.94
RF.reg_arr\[7\]\[23\],11.92
RF.reg_arr\[2\]\[7\],11.9
net438,11.9
net967,11.9
_0676_,11.885
_1928_,11.88
_2272_,11.88
RF.reg_arr\[25\]\[1\],11.86
_1124_,11.86
net364,11.86
net836,11.86
RF.reg_arr\[19\]\[15\],11.84
_1298_,11.84
_3767_,11.82
_4127_,11.82
net121,11.82
_2609_,11.8
RF.reg_arr\[14\]\[26\],11.79
_2007_,11.78
RF.reg_arr\[1\]\[26\],11.76
RF.reg_arr\[7\]\[24\],11.76
_1402_,11.74
_1488_,11.74
_3814_,11.74
_4023_,11.74
_0150_,11.725
_1694_,11.7
_2159_,11.7
_3291_,11.7
_3465_,11.7
_2862_,11.68
RF.reg_arr\[6\]\[26\],11.67
RF.reg_arr\[28\]\[4\],11.66
_1329_,11.66
_3127_,11.66
RF.reg_arr\[22\]\[22\],11.635
_2202_,11.62
net297,11.6
_2364_,11.58
_3126_,11.58
_1294_,11.56
RF.reg_arr\[30\]\[28\],11.54
_1208_,11.54
_2122_,11.54
_0570_,11.535
_2864_,11.52
RF.reg_arr\[23\]\[4\],11.5
RF.reg_arr\[9\]\[19\],11.5
_1630_,11.5
_2933_,11.5
net584,11.5
_0132_,11.485
_1602_,11.48
_2500_,11.48
_3224_,11.48
net549,11.48
_1172_,11.46
_1200_,11.455
_0846_,11.445
RF.reg_arr\[17\]\[16\],11.42
RF.reg_arr\[31\]\[0\],11.42
_1893_,11.42
_2571_,11.42
net216,11.42
_1503_,11.4
RF.reg_arr\[14\]\[30\],11.395
_0196_,11.385
RF.reg_arr\[5\]\[2\],11.38
_2136_,11.38
_2358_,11.38
_1439_,11.36
_1454_,11.36
_2306_,11.36
RF.reg_arr\[26\]\[20\],11.335
_1038_,11.32
_2307_,11.32
_2408_,11.32
_3472_,11.32
_4053_,11.32
RF.reg_arr\[30\]\[2\],11.315
RF.reg_arr\[6\]\[30\],11.315
_0653_,11.305
RF.reg_arr\[29\]\[6\],11.28
RF.reg_arr\[9\]\[28\],11.28
_2822_,11.28
_2371_,11.26
_2459_,11.26
_4183_,11.26
_0310_,11.245
_3043_,11.24
_3810_,11.24
RF.reg_arr\[14\]\[21\],11.21
RF.reg_arr\[17\]\[14\],11.2
_3636_,11.2
_3715_,11.2
_4068_,11.2
RF.reg_arr\[18\]\[24\],11.19
RF.reg_arr\[24\]\[19\],11.16
_2217_,11.16
net424,11.16
net688,11.16
_1397_,11.14
_1880_,11.14
_1389_,11.12
_1479_,11.12
_1776_,11.12
_2623_,11.12
_3419_,11.12
_3512_,11.12
net573,11.12
net872,11.12
_0249_,11.105
_3500_,11.1
RF.reg_arr\[14\]\[5\],11.09
_1003_,11.085
RF.reg_arr\[15\]\[28\],11.08
RF.reg_arr\[8\]\[2\],11.08
_1515_,11.08
_1783_,11.08
_3172_,11.08
net87,11.08
_2365_,11.06
RF.reg_arr\[17\]\[8\],11.04
_2018_,11.04
_2818_,11.04
_1181_,11.02
_1908_,11.02
net697,11.02
RF.reg_arr\[19\]\[7\],10.96
_0711_,10.96
_1814_,10.96
net154,10.96
net908,10.96
RF.reg_arr\[10\]\[25\],10.95
RF.reg_arr\[25\]\[2\],10.94
_2876_,10.94
_1373_,10.92
_1785_,10.92
_2295_,10.9
_2481_,10.9
_2482_,10.9
_3488_,10.9
net722,10.9
_1494_,10.88
_3099_,10.88
_4114_,10.88
_4130_,10.88
RF.reg_arr\[5\]\[7\],10.86
_1216_,10.86
_1601_,10.86
_1810_,10.86
_3738_,10.86
RF.reg_arr\[11\]\[17\],10.84
RF.reg_arr\[3\]\[24\],10.82
_1914_,10.82
_3349_,10.82
_4125_,10.82
_2820_,10.8
_0935_,10.785
RF.reg_arr\[27\]\[3\],10.78
_1434_,10.78
_2078_,10.78
_3542_,10.78
_3880_,10.78
_3895_,10.78
_4192_,10.78
_0275_,10.765
_0609_,10.765
_2376_,10.74
_3256_,10.74
_3811_,10.74
RF.reg_arr\[1\]\[25\],10.72
_2249_,10.7
net143,10.68
net338,10.68
_1894_,10.64
_2648_,10.64
net184,10.64
net225,10.64
RF.reg_arr\[27\]\[2\],10.63
_1735_,10.62
_0013_,10.615
_0139_,10.605
net89,10.6
net301,10.6
_2075_,10.58
_2240_,10.58
net867,10.58
net1065,10.58
_0842_,10.565
_3066_,10.54
clknet_leaf_59_CLK,10.54
_1837_,10.52
RF.reg_arr\[9\]\[12\],10.5
_2537_,10.5
_2538_,10.5
_0804_,10.485
net1110,10.48
RF.reg_arr\[29\]\[13\],10.46
_1558_,10.46
_1107_,10.44
_1339_,10.44
_1464_,10.44
_3179_,10.44
_2542_,10.42
_1199_,10.4
_1562_,10.4
_2912_,10.4
_3140_,10.4
_3247_,10.4
RF.reg_arr\[23\]\[18\],10.38
RF.reg_arr\[9\]\[22\],10.38
_2158_,10.38
_2348_,10.38
RF.reg_arr\[19\]\[17\],10.36
RF.reg_arr\[5\]\[13\],10.36
_3049_,10.36
_3534_,10.36
_3977_,10.36
_1497_,10.34
_3728_,10.34
net201,10.34
_1102_,10.32
_1269_,10.32
_2039_,10.32
_2332_,10.32
_2413_,10.32
_2431_,10.32
_2498_,10.32
_3332_,10.32
net156,10.32
net985,10.32
_0840_,10.285
_1936_,10.28
_2461_,10.28
_3657_,10.28
RF.reg_arr\[3\]\[27\],10.24
_1741_,10.24
_2165_,10.24
_2409_,10.24
RF.reg_arr\[25\]\[31\],10.21
_1336_,10.2
_2328_,10.2
_2351_,10.2
_2460_,10.2
_2883_,10.2
_1569_,10.18
_1811_,10.18
net503,10.18
RF.reg_arr\[13\]\[10\],10.16
RF.reg_arr\[29\]\[10\],10.16
_1712_,10.16
_1723_,10.16
_2806_,10.14
net316,10.14
_1166_,10.12
_2515_,10.12
_0152_,10.105
_4115_,10.1
net1034,10.1
_1300_,10.08
_0170_,10.065
_0838_,10.065
_2384_,10.06
RF.reg_arr\[13\]\[11\],10.04
RF.reg_arr\[7\]\[20\],10.04
_2374_,10.04
_2227_,10.02
_0576_,10.015
_1152_,9.98
_3304_,9.98
_3768_,9.98
net674,9.98
_1210_,9.94
_1418_,9.94
_1777_,9.94
_2684_,9.94
_2839_,9.94
_3730_,9.94
RF.reg_arr\[24\]\[27\],9.92
RF.reg_arr\[9\]\[13\],9.92
_2516_,9.92
RF.reg_arr\[11\]\[8\],9.9
RF.reg_arr\[16\]\[8\],9.9
RF.reg_arr\[27\]\[9\],9.9
_1538_,9.9
_3038_,9.9
net552,9.9
_1477_,9.88
_3137_,9.88
_3602_,9.88
net1037,9.88
_0137_,9.865
_1433_,9.86
_3108_,9.86
_3571_,9.86
net712,9.86
_0292_,9.84
_0237_,9.825
_1774_,9.82
_2788_,9.82
_3275_,9.82
_3568_,9.82
_3939_,9.82
_2176_,9.8
_3220_,9.8
_3733_,9.8
RF.reg_arr\[29\]\[18\],9.78
_1730_,9.78
_2622_,9.78
_4082_,9.78
_4221_,9.78
net701,9.78
_1492_,9.76
_2924_,9.75
_3396_,9.74
_1986_,9.72
_2372_,9.72
net565,9.72
_0378_,9.705
_1018_,9.705
RF.reg_arr\[13\]\[18\],9.7
RF.reg_arr\[8\]\[1\],9.7
_2559_,9.7
_2963_,9.7
RF.reg_arr\[30\]\[24\],9.695
_0280_,9.685
_0965_,9.685
_0970_,9.685
net687,9.68
_0746_,9.665
_1144_,9.66
_2652_,9.66
_4019_,9.66
_0950_,9.645
_1765_,9.64
_2656_,9.64
net94,9.62
_1138_,9.6
_1560_,9.6
net639,9.6
RF.reg_arr\[25\]\[17\],9.58
RF.reg_arr\[4\]\[11\],9.58
_3998_,9.58
net821,9.58
_0194_,9.565
_0790_,9.565
net252,9.56
_1259_,9.52
_1547_,9.52
_2261_,9.52
net421,9.52
_1576_,9.5
_1727_,9.5
_2835_,9.5
net984,9.5
_1890_,9.48
_1932_,9.48
_2170_,9.48
_2383_,9.48
_2506_,9.48
_3535_,9.48
_3553_,9.48
_3713_,9.48
_4203_,9.48
_0659_,9.46
_1335_,9.46
_0088_,9.445
_0224_,9.445
_0244_,9.445
_0591_,9.445
_1501_,9.44
_1994_,9.44
_2016_,9.44
_3659_,9.44
net645,9.44
net750,9.44
net768,9.44
net906,9.44
_3345_,9.42
_3456_,9.42
net501,9.42
_0671_,9.415
_0263_,9.405
_0728_,9.405
_2037_,9.4
_2286_,9.4
_2964_,9.4
_3585_,9.4
_3694_,9.4
_3732_,9.4
_4062_,9.4
net482,9.4
_1160_,9.36
_1306_,9.36
_1866_,9.36
_1912_,9.36
_2167_,9.36
_3606_,9.36
_3644_,9.36
net1067,9.36
RF.reg_arr\[30\]\[6\],9.355
RF.reg_arr\[3\]\[25\],9.34
RF.reg_arr\[7\]\[15\],9.34
_2716_,9.34
_1251_,9.32
_1796_,9.32
_1836_,9.32
_2851_,9.32
_2898_,9.32
net112,9.32
net150,9.32
net324,9.32
net938,9.32
_0754_,9.3
_1874_,9.3
_2299_,9.3
net270,9.3
_2232_,9.28
net138,9.28
net224,9.28
net413,9.28
net705,9.28
net1081,9.28
_0010_,9.275
_1352_,9.26
_1961_,9.26
net817,9.26
_0940_,9.245
_2310_,9.24
_2653_,9.24
_2901_,9.24
_0009_,9.225
_1244_,9.22
_1572_,9.22
_2177_,9.22
_2213_,9.22
_2502_,9.22
net352,9.22
net892,9.22
_1745_,9.2
_1909_,9.2
net738,9.2
_2794_,9.16
_1398_,9.14
_2259_,9.14
_4086_,9.12
_0380_,9.105
_0901_,9.095
_1382_,9.08
_2239_,9.08
_2861_,9.08
_1109_,9.06
_2063_,9.06
_2610_,9.06
net151,9.06
net540,9.06
_2046_,9.04
net703,9.04
RF.reg_arr\[21\]\[5\],9.02
_1074_,9.02
_1369_,9.02
_1751_,9.02
_1913_,9.02
_2012_,9.02
_2399_,9.02
_2449_,9.02
_3221_,9.02
_3222_,9.02
_3277_,9.02
_3545_,9.02
_3668_,9.02
net174,9.02
net1025,9.02
net1129,9.02
_0883_,9.005
_1870_,9
_1380_,8.98
_1535_,8.98
_2126_,8.98
_3959_,8.98
net110,8.98
RF.reg_arr\[13\]\[16\],8.96
_1731_,8.95
_0560_,8.945
_0995_,8.945
_2352_,8.94
_3470_,8.92
_0519_,8.905
_0697_,8.905
_2229_,8.9
_3238_,8.9
_4224_,8.9
net191,8.9
net754,8.9
net819,8.9
_2297_,8.88
_3181_,8.88
_1760_,8.86
_1903_,8.86
_2263_,8.86
_2817_,8.86
_3762_,8.86
_3820_,8.86
_3962_,8.86
net329,8.86
net689,8.86
net852,8.86
net942,8.86
net989,8.86
net1114,8.84
_1778_,8.83
RF.reg_arr\[20\]\[8\],8.82
_2355_,8.82
_0789_,8.8
_1861_,8.8
_2829_,8.8
_2955_,8.8
_0890_,8.785
_2770_,8.78
net810,8.78
_0018_,8.765
_0221_,8.765
_0740_,8.765
_0907_,8.765
_0918_,8.765
_1222_,8.76
_1324_,8.76
net132,8.76
net259,8.76
_1688_,8.74
_1937_,8.74
_2241_,8.74
_2589_,8.74
_3577_,8.74
_3883_,8.74
_4231_,8.74
net593,8.74
net763,8.74
_0579_,8.725
_0941_,8.725
net238,8.72
net582,8.72
_1224_,8.68
_1513_,8.68
net1050,8.68
RF.reg_arr\[26\]\[3\],8.675
_0825_,8.665
net101,8.66
net651,8.66
_0431_,8.655
_2608_,8.64
_2723_,8.62
_0681_,8.615
_0000_,8.605
_3643_,8.6
_3798_,8.6
net103,8.6
_3525_,8.58
_4072_,8.58
_0069_,8.565
_0812_,8.565
RF.reg_arr\[12\]\[0\],8.56
_1182_,8.56
_1795_,8.56
_3165_,8.56
_3283_,8.56
_3326_,8.56
_3866_,8.56
_4071_,8.56
net410,8.56
_1332_,8.54
_1670_,8.52
_1788_,8.52
_2285_,8.52
_3533_,8.52
_4003_,8.52
_4094_,8.52
net1128,8.52
net209,8.5
_1250_,8.48
_3271_,8.48
_3289_,8.48
net229,8.48
net507,8.48
_0831_,8.465
_2543_,8.46
net237,8.46
_2493_,8.44
_2937_,8.44
_3183_,8.44
_3466_,8.44
_3773_,8.44
_3965_,8.44
_4212_,8.44
_4216_,8.44
net617,8.44
_3189_,8.42
_0179_,8.405
_1132_,8.4
_2479_,8.4
_3122_,8.4
