net,length_um
_0079_,2.74
_0206_,2.74
_0262_,2.74
_0419_,2.74
_0421_,2.74
_0422_,2.74
_0424_,2.74
_0477_,2.74
_0482_,2.74
_0483_,2.74
_0501_,2.74
_0511_,2.74
_0558_,2.74
_0574_,2.74
_0619_,2.74
_0649_,2.74
_0681_,2.74
_0709_,2.74
_0712_,2.74
_0764_,2.74
_0774_,2.74
_0278_,2.72
_1927_,2.72
_2414_,2.72
_0778_,2.715
_2058_,2.715
_0031_,2.69
_0041_,2.69
_0132_,2.69
_0147_,2.69
_0196_,2.69
_0205_,2.69
_0264_,2.69
_0303_,2.69
_0312_,2.69
_0341_,2.69
_0343_,2.69
_0370_,2.69
_0018_,2.67
_0053_,2.67
_0298_,2.67
_0299_,2.67
_0362_,2.67
_0396_,2.64
_0566_,2.64
_0641_,2.64
_0646_,2.64
_0666_,2.64
_0673_,2.64
_0688_,2.64
_0734_,2.64
_1555_,2.64
_1875_,2.64
_1915_,2.64
_1985_,2.64
_1999_,2.64
net216,2.64
_0406_,2.62
_0408_,2.62
_0412_,2.62
_0500_,2.62
_0600_,2.62
_0629_,2.62
_0703_,2.62
_0738_,2.62
_0983_,2.62
_1041_,2.62
_1093_,2.62
_1365_,2.62
_1484_,2.62
_1526_,2.62
_1554_,2.62
_1610_,2.62
_1635_,2.62
_1656_,2.62
_1976_,2.62
_2003_,2.62
_2053_,2.62
_2118_,2.62
_2169_,2.62
_2242_,2.62
_2320_,2.62
_2341_,2.62
_2411_,2.62
disp.digits\[1\],2.62
net35,2.62
net44,2.62
net270,2.62
_0376_,2.55
_0665_,2.545
_1157_,2.52
_1505_,2.52
_1601_,2.52
_1636_,2.52
_1879_,2.52
_1994_,2.52
_2116_,2.52
_2121_,2.52
_2130_,2.52
_2178_,2.52
_2180_,2.52
_2237_,2.52
_2252_,2.52
_2264_,2.52
_2345_,2.52
_2377_,2.52
disp.digits\[10\],2.52
disp.digits\[6\],2.52
net180,2.52
_0084_,2.5
_0140_,2.5
_0294_,2.5
_0381_,2.5
_0905_,2.5
_0928_,2.5
_0956_,2.5
_0958_,2.5
_1115_,2.5
_1343_,2.5
_1424_,2.5
_1459_,2.5
_1481_,2.5
_1493_,2.5
_1498_,2.5
_1538_,2.5
_1584_,2.5
_2076_,2.5
_2148_,2.5
_2223_,2.5
_2245_,2.5
_2300_,2.5
_2357_,2.5
net103,2.5
net133,2.5
net244,2.5
_0427_,2.465
_2057_,2.46
_0134_,2.43
_0255_,2.43
_1283_,2.4
_2125_,2.4
net247,2.4
_0016_,2.38
_0034_,2.38
_0050_,2.38
_0061_,2.38
_0072_,2.38
_0074_,2.38
_0083_,2.38
_0085_,2.38
_0086_,2.38
_0087_,2.38
_0115_,2.38
_0118_,2.38
_0146_,2.38
_0150_,2.38
_0157_,2.38
_0207_,2.38
_0215_,2.38
_0222_,2.38
_0236_,2.38
_0245_,2.38
_0258_,2.38
_0266_,2.38
_0269_,2.38
_0273_,2.38
_0289_,2.38
_0292_,2.38
_0302_,2.38
_0322_,2.38
_0354_,2.38
_0364_,2.38
_0394_,2.38
_0508_,2.38
_2075_,2.38
_2425_,2.38
_1464_,2.3
_1797_,2.3
net71,2.3
net155,2.3
net179,2.3
net196,2.3
net208,2.3
net218,2.3
net236,2.3
net237,2.3
net239,2.3
net265,2.3
_0097_,2.28
_0256_,2.28
_0263_,2.28
_0397_,2.28
_0417_,2.28
_0430_,2.28
_0449_,2.28
_0452_,2.28
_0532_,2.28
_0560_,2.28
_0582_,2.28
_0587_,2.28
_0611_,2.28
_0612_,2.28
_0615_,2.28
_0636_,2.28
_0640_,2.28
_0680_,2.28
_0683_,2.28
_0729_,2.28
_0761_,2.28
_1567_,2.28
net256,2.28
_0000_,2.255
_0015_,2.23
_0063_,2.23
_0067_,2.23
_0075_,2.23
_0076_,2.23
_0094_,2.23
_0108_,2.23
_0139_,2.23
_0163_,2.23
_0171_,2.23
_0174_,2.23
_0176_,2.23
_0197_,2.23
_0203_,2.23
_0213_,2.23
_0219_,2.23
_0243_,2.23
_0275_,2.23
_0277_,2.23
_0293_,2.23
_0296_,2.23
_0314_,2.23
_0315_,2.23
_0328_,2.23
_0339_,2.23
_0342_,2.23
_0355_,2.23
_0356_,2.23
_0375_,2.23
_0145_,2.21
_0249_,2.21
_0282_,2.21
_0620_,2.205
_0401_,2.18
_0410_,2.18
_0415_,2.18
_0426_,2.18
_0439_,2.18
_0445_,2.18
_0460_,2.18
_0469_,2.18
_0472_,2.18
_0480_,2.18
_0520_,2.18
_0528_,2.18
_0542_,2.18
_0551_,2.18
_0557_,2.18
_0568_,2.18
_0604_,2.18
_0621_,2.18
_0645_,2.18
_0659_,2.18
_0662_,2.18
_0663_,2.18
_0701_,2.18
_0721_,2.18
_0723_,2.18
_0750_,2.18
_0757_,2.18
_1144_,2.18
_1466_,2.18
_1974_,2.18
disp.digits\[8\],2.18
disp.digits\[9\],2.18
net118,2.18
net136,2.18
net149,2.18
_0101_,2.16
_0187_,2.16
_0209_,2.16
_0250_,2.16
_0405_,2.16
_0418_,2.16
_0434_,2.16
_0442_,2.16
_0444_,2.16
_0458_,2.16
_0471_,2.16
_0497_,2.16
_0534_,2.16
_0586_,2.16
_0589_,2.16
_0591_,2.16
_0593_,2.16
_0599_,2.16
_0652_,2.16
_0733_,2.16
_0861_,2.16
_0975_,2.16
_1081_,2.16
_1468_,2.16
_1483_,2.16
_1569_,2.16
_1619_,2.16
_1692_,2.16
_1711_,2.16
_1744_,2.16
_1955_,2.16
_1977_,2.16
_1979_,2.16
_2265_,2.16
_2307_,2.16
_2346_,2.16
_2363_,2.16
_2420_,2.16
disp.digits\[4\],2.16
net61,2.16
net176,2.16
_0057_,2.09
_1158_,2.06
_1166_,2.06
_1183_,2.06
_1195_,2.06
_1214_,2.06
_1748_,2.06
_1886_,2.06
_1891_,2.06
_2084_,2.06
_2087_,2.06
_2107_,2.06
_2128_,2.06
_2136_,2.06
_2147_,2.06
_2199_,2.06
_2232_,2.06
_2241_,2.06
_2267_,2.06
_2281_,2.06
_2286_,2.06
_2287_,2.06
_2291_,2.06
_2321_,2.06
_2322_,2.06
_2337_,2.06
_2361_,2.06
_2364_,2.06
_0029_,2.04
_0055_,2.04
_0164_,2.04
_0188_,2.04
_0231_,2.04
_0334_,2.04
_0349_,2.04
_0808_,2.04
_0985_,2.04
_1113_,2.04
_1126_,2.04
_1165_,2.04
_1349_,2.04
_1396_,2.04
_1409_,2.04
_1552_,2.04
_1613_,2.04
_1716_,2.04
_1836_,2.04
_2123_,2.04
_2323_,2.04
net56,2.04
net204,2.04
_0433_,2.005
_2122_,2
_1551_,1.94
net193,1.94
_0746_,1.84
_1279_,1.84
_1513_,1.84
net57,1.84
net70,1.84
net126,1.84
net146,1.84
net159,1.84
net160,1.84
net194,1.84
net226,1.84
net252,1.84
net259,1.84
net263,1.84
net266,1.84
net271,1.84
net277,1.84
_0032_,1.82
_0038_,1.82
_0103_,1.82
_0135_,1.82
_0161_,1.82
_0234_,1.82
_0235_,1.82
_0254_,1.82
_0271_,1.82
_0285_,1.82
_0301_,1.82
_0309_,1.82
_0311_,1.82
_0313_,1.82
_0325_,1.82
_0344_,1.82
_0455_,1.82
_0463_,1.82
_0470_,1.82
_0476_,1.82
_0525_,1.82
_0537_,1.82
_0590_,1.82
_0625_,1.82
_0656_,1.82
_0658_,1.82
_0664_,1.82
_0737_,1.82
_0806_,1.82
_0181_,1.75
_0270_,1.75
_0300_,1.75
_0626_,1.745
_1528_,1.72
_1623_,1.72
_2028_,1.72
_2432_,1.72
net165,1.72
_0047_,1.7
_0107_,1.7
_0253_,1.7
_0274_,1.7
_0307_,1.7
_0346_,1.7
_0540_,1.7
_0543_,1.7
_0572_,1.7
_0584_,1.7
_0592_,1.7
_0674_,1.7
_0699_,1.7
_0727_,1.7
_0930_,1.7
_0965_,1.7
_1029_,1.7
_1051_,1.7
_1163_,1.7
_1255_,1.7
_1496_,1.7
_1700_,1.7
_1788_,1.7
_2103_,1.7
_2187_,1.7
_2310_,1.7
net272,1.7
_1177_,1.64
_0893_,1.6
_0968_,1.6
_1024_,1.6
_1058_,1.6
_1067_,1.6
_1152_,1.6
_1192_,1.6
_1210_,1.6
_1989_,1.6
_2150_,1.6
_2163_,1.6
_2171_,1.6
_2276_,1.6
_2316_,1.6
_2319_,1.6
_2331_,1.6
net62,1.6
_0428_,1.545
_0522_,1.545
net235,1.48
_1136_,1.38
_1142_,1.38
_1405_,1.38
_1627_,1.38
_1698_,1.38
net83,1.38
net87,1.38
net88,1.38
net97,1.38
net109,1.38
net114,1.38
net157,1.38
net178,1.38
net203,1.38
_0020_,1.36
_0033_,1.36
_0035_,1.36
_0069_,1.36
_0070_,1.36
_0073_,1.36
_0092_,1.36
_0099_,1.36
_0110_,1.36
_0112_,1.36
_0117_,1.36
_0142_,1.36
_0148_,1.36
_0151_,1.36
_0166_,1.36
_0179_,1.36
_0180_,1.36
_0183_,1.36
_0198_,1.36
_0217_,1.36
_0223_,1.36
_0224_,1.36
_0225_,1.36
_0260_,1.36
_0272_,1.36
_0291_,1.36
_0330_,1.36
_0332_,1.36
_0367_,1.36
_0379_,1.36
_0441_,1.36
_0547_,1.36
_0601_,1.36
_0603_,1.36
_0624_,1.36
_0633_,1.36
_0711_,1.36
_0766_,1.36
_1734_,1.26
_2061_,1.26
_0889_,1.14
_0899_,1.14
_0906_,1.14
_0913_,1.14
_0998_,1.14
_1022_,1.14
_1097_,1.14
_1155_,1.14
_1169_,1.14
_1179_,1.14
_1180_,1.14
_1184_,1.14
_1191_,1.14
_1196_,1.14
_1197_,1.14
_1199_,1.14
_1203_,1.14
_1529_,1.14
_1763_,1.14
_2031_,1.14
_2093_,1.14
_2140_,1.14
_2143_,1.14
_2168_,1.14
_2186_,1.14
_2197_,1.14
_2207_,1.14
_2208_,1.14
_2217_,1.14
_2224_,1.14
_2248_,1.14
_2249_,1.14
_2251_,1.14
_2256_,1.14
_2257_,1.14
_2261_,1.14
_2271_,1.14
_2329_,1.14
_2373_,1.14
_2427_,1.14
_1387_,1.02
_1516_,1.02
_1680_,0.92
_1801_,0.92
_2096_,0.92
_2175_,0.92
net74,0.92
net82,0.92
net85,0.92
net90,0.92
net154,0.92
net158,0.92
net163,0.92
_1313_,0.8
_1407_,0.8
_1908_,0.8
_1109_,0.46
_1284_,0.46
_1350_,0.46
_1404_,0.46
_1432_,0.46
_1646_,0.46
_1676_,0.46
_1726_,0.46
_1904_,0.46
_2022_,0.46
net68,0.46
net99,0.46
net137,0.46
